"parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2"
"210719_a25",14557507,536.540937738421,204.250610357501,1,"","73L","junk","aNM","vM","L","a","aNMvM",2.63245495181205,2.09591401407363,2.42820434145455
"210719_a25",14557507,503.210391271366,274.390312248396,1,"","74H","kick","aNM","vNM","H","a","aNMvNM",2.88321169757656,2.38000130630519,2.60882138532816
"210719_a25",14557507,487.096252402305,208.384860307905,1,"","75H","knife","aNM","vM","H","a","aNMvM",2.62257382427534,2.13547757187303,2.41418896396743
"210719_a25",14557507,615.531873362615,465.841559665255,1,"","76H","knob","aM","vM","H","a","aMvM",2.61722095451177,2.00168908114915,2.15137939484651
"210719_a25",14557507,511.864594344475,293.715578140765,1,"","78L","lap","aNM","vNM","L","a","aNMvNM",2.6628144980946,2.15094990375013,2.36909891995384
"210719_a25",14557507,377.904896585233,234.248903153353,1,"","79H","lid","aM","vNM","H","a","aMvNM",2.40380732576433,2.0259024291791,2.16955842261098
"210719_a25",14557507,545.991050130742,257.181809969532,1,"","7H","bend","aNM","vM","H","a","aNMvM",2.50528687290773,1.95929582277699,2.2481050629382
"210719_a25",14557507,490.165188929523,275.025191263783,1,"","80H","lock","aNM","vM","H","a","aNMvM",2.61955953541175,2.12939434648223,2.34453434414797
"210719_a25",14557507,478.186716038169,184.623439640619,1,"","81H","logs","aM","vM","H","a","aMvM",2.65561529910194,2.17742858306377,2.47099185946132
"210719_a25",14557507,622.828138215287,273.935314141137,1,"","82L","lungs","aNM","vNM","L","a","aNMvNM",3.32663984294928,2.70381170473399,3.05270452880814
"210719_a25",14557507,420.136614788763,210.535216187223,1,"","83H","map","aM","vNM","H","a","aMvNM",2.81805373663843,2.39791712184967,2.60751852045121
"210719_a25",14557507,433.188470732092,169.582706438802,1,"","85H","mat","aNM","vM","H","a","aNMvM",2.66955748211768,2.23636901138559,2.49997477567888
"210719_a25",14557507,353.183869666092,207.944269719222,1,"","86H","meal","aM","vM","H","a","aMvM",2.18769023611655,1.83450636645046,1.97974596639733
"210719_a25",14557507,650.665047248796,402.962616693316,1,"","87L","mop","aNM","vNM","L","a","aNMvNM",2.76099316075349,2.11032811350469,2.35803054406017
"210719_a25",14557507,406.007936425464,142.540831162264,1,"","88H","mouse","aM","vNM","H","a","aMvNM",2.44278849858507,2.03678056215961,2.30024766742281
"210719_a25",14557507,517.21136555798,332.68105824268,1,"","89H","mug","aNM","vM","H","a","aNMvM",3.00510910480719,2.48789773924921,2.67242804656451
"210719_a25",14557507,492.586667421264,417.099167421264,1,"","8H","blame","aM","vM","H","a","aMvM",2.91149926281545,2.41891259539419,2.49440009539419
"210719_a25",14557507,531.726745575011,256.363650336851,1,"","90H","net","aM","vM","H","a","aMvM",2.80240020895232,2.27067346337731,2.54603655861547
"210719_a25",14557507,710.737286203286,396.807097901926,1,"","91L","notch","aNM","vNM","L","a","aNMvNM",2.84712678430876,2.13638949810547,2.45031968640683
"210719_a25",14557507,371.195433779008,208.213952297568,1,"","93H","pad","aM","vNM","H","a","aMvNM",2.84193852778583,2.47074309400682,2.63372457548826
"210719_a25",14557507,569.059802527074,299.634067232834,1,"","94L","pet","aM","vNM","L","a","aMvNM",2.92707898207362,2.35801917954655,2.62744491484079
"210719_a25",14557507,518.489502054511,459.356681917681,1,"","95L","pie","aM","vM","L","a","aMvM",3.32755383183516,2.80906432978065,2.86819714991748
"210719_a25",14557507,392.497641016252,265.246570053492,1,"","96L","pile","aNM","vM","L","a","aNMvM",2.34670347588168,1.95420583486543,2.08145690582819
"210719_a25",14557507,599.498090325727,463.498685563887,1,"","97H","pill","aNM","vNM","H","a","aNMvNM",3.00203997715916,2.40254188683343,2.53854129159527
"210719_a25",14557507,522.483805340908,381.321679272548,1,"","98L","pine","aM","vNM","L","a","aMvNM",2.43925704314289,1.91677323780198,2.05793536387034
"210719_a25",14557507,589.822364171713,365.437695842043,1,"","99L","plot","aM","vM","L","a","aMvM",2.20594844478114,1.61612608060943,1.8405107489391
"210719_a25",14557507,633.130951215499,351.740805712849,1,"including prenasalisation","9L","blast","aNM","vNM","L","a","aNMvNM",2.48854260588226,1.85541165466676,2.13680180016941
"210719_a41",14610319,1505.02529958489,1227.96010350648,1,"","100H","pole","aM","vNM","H","a","aMvNM",3.25665544421817,1.75163014463328,2.02869534071169
"210719_a41",14610319,1819.7970535956,1627.20493975132,1,"","101L","pool","aM","vM","L","a","aMvM",3.77740682536557,1.95760977176997,2.15020188561425
"210719_a41",14610319,1328.36884688171,1129.47833762243,1,"","102L","prize","aNM","vM","L","a","aNMvM",3.55976762670147,2.23139877981976,2.43028928907904
"210719_a41",14610319,1527.12575542543,1191.75997022702,1,"","103L","raft","aM","vM","L","a","aMvM",3.75762769271554,2.23050193729011,2.56586772248852
"210719_a41",14610319,1477.45067438629,1132.78145710589,1,"","104L","rent","aNM","vM","L","a","aNMvM",3.63187309458553,2.15442242019924,2.49909163747964
"210719_a41",14610319,1357.54389180563,1194.83177059358,1,"","105H","rim","aM","vNM","H","a","aMvNM",3.7139597988848,2.35641590707917,2.51912802829122
"210719_a41",14610319,1378.59066685858,1163.88295852515,1,"","107L","rope","aNM","vNM","L","a","aNMvNM",3.57653870701948,2.1979480401609,2.41265574849433
"210719_a41",14610319,1425.94424663729,1380.04378367429,1,"","108L","row","aM","vM","L","a","aMvM",3.79055439052944,2.36461014389215,2.41051060685515
"210719_a41",14610319,1510.86925547407,1254.88948535906,1,"","109L","sand","aNM","vM","L","a","aNMvM",3.64137387802089,2.13050462254682,2.38648439266183
"210719_a41",14610319,1279.92544921402,1121.70727791772,1,"","10H","bowl","aNM","vNM","H","a","aNMvNM",3.52628451661105,2.24635906739703,2.40457723869333
"210719_a41",14610319,1282.38410959441,1120.84968930467,1,"","110H","scab","aM","vNM","H","a","aMvNM",3.40698260953216,2.12459849993775,2.28613292022749
"210719_a41",14610319,1393.28074892177,1091.07704521801,1,"","111L","seeds","aNM","vNM","L","a","aNMvNM",3.12032901516551,1.72704826624374,2.0292519699475
"210719_a41",14610319,1293.7079322073,1121.37855334922,1,"","112H","shed","aM","vM","H","a","aMvM",3.27034963518313,1.97664170297583,2.14897108183391
"210719_a41",14610319,1725.89324113364,1516.36777817062,1,"","113H","sheep","aNM","vM","H","a","aNMvM",3.79295880253319,2.06706556139955,2.27659102436257
"210719_a41",14610319,1301.24799128584,1113.23769435098,1,"","114L","silk","aM","vNM","L","a","aMvNM",3.21890763412723,1.91765964284139,2.10566993977625
"210719_a41",14610319,1116.77013172904,870.080065303932,1,"","115H","skirt","aNM","vNM","H","a","aNMvNM",3.29115806513086,2.17438793340182,2.42107799982693
"210719_a41",14610319,1247.39941866629,1019.55072074973,1,"","116H","sleeves","aM","vM","H","a","aMvM",3.56667302830588,2.31927360963959,2.54712230755615
"210719_a41",14610319,1368.88276548174,1104.92093321679,1,"","117H","slice","aNM","vM","H","a","aNMvM",3.47189994368793,2.10301717820619,2.36697901047114
"210719_a41",14610319,1422.61307106487,1267.18682329301,0,"snail","118L","sling","aM","vNM","L","a","aMvNM",3.75888363813267,2.3362705670678,2.49169681483966
"210719_a41",14610319,1268.34281488012,997.311542950308,1,"","119H","splash","aNM","vNM","H","a","aNMvNM",3.43900447351856,2.17066165863844,2.44169293056825
"210719_a41",14610319,1520.44728636519,1125.14474810598,1,"","120H","sponge","aM","vM","H","a","aMvM",3.72093111654078,2.20048383017559,2.5957863684348
"210719_a41",14610319,1366.07461918263,1118.47285033738,1,"","121H","spool","aNM","vM","H","a","aNMvM",3.204300765694,1.83822614651137,2.08582791535662
"210719_a41",14610319,1350.58359520976,1191.93428965413,1,"","122L","spoon","aM","vNM","L","a","aMvNM",3.57474090376015,2.22415730855039,2.38280661410602
"210719_a41",14610319,1327.59968582084,1145.80754432043,1,"","123H","sport","aNM","vNM","H","a","aNMvNM",3.67447266573961,2.34687297991877,2.52866512141918
"210719_a41",14610319,1514.38533368879,1461.65616702206,1,"","124H","spray","aM","vM","H","a","aMvM",3.59703709099518,2.08265175730639,2.13538092397312
"210719_a41",14610319,1182.33939328509,976.071864549413,1,"","126H","strap","aNM","vM","H","a","aNMvM",3.21281717926475,2.03047778597966,2.23674531471534
"210719_a41",14610319,1520.05986098464,1054.91510088376,1,"","127L","swamps","aM","vNM","L","a","aMvNM",3.5259553361721,2.00589547518746,2.47104023528834
"210719_a41",14610319,1177.55023584353,1049.55708939459,1,"","128H","swan","aNM","vNM","H","a","aNMvNM",3.37193685837982,2.19438662253629,2.32237976898523
"210719_a41",14610319,1400.14305202648,1351.20441407141,1,"","129L","tea","aM","vM","L","a","aMvM",3.62362381355094,2.22348076152446,2.27241939947953
"210719_a41",14610319,1492.49520712379,1309.7592562691,1,"","12H","bread","aM","vM","H","a","aMvM",3.8736959588214,2.38120075169761,2.5639367025523
"210719_a41",14610319,1548.11918540264,1194.68365299525,1,"","130L","tent","aNM","vM","L","a","aNMvM",3.30607554277452,1.75795635737188,2.11139188977927
"210719_a41",14610319,1458.92367919465,1186.15404778451,1,"","131H","thief","aM","vNM","H","a","aMvNM",3.31289301045798,1.85396933126333,2.12673896267347
"210719_a41",14610319,1423.37277296945,1126.45879447478,1,"","132L","thorns","aNM","vNM","L","a","aNMvNM",3.73378834899773,2.31041557602828,2.60732955452295
"210719_a41",14610319,1320.36752969725,1084.41124249498,1,"","133L","throat","aM","vM","L","a","aMvM",3.15991255026211,1.83954502056486,2.07550130776713
"210719_a41",14610319,1389.7840801333,1235.91282241731,1,"","134L","tin","aNM","vM","L","a","aNMvM",3.14484938670924,1.75506530657594,1.90893656429193
"210719_a41",14610319,1247.27884765929,1048.93676260332,1,"","136H","trail","aM","vNM","H","a","aMvNM",3.05574401404414,1.80846516638485,2.00680725144082
"210719_a41",14610319,1318.40510575844,1110.11652759137,1,"","137L","trap","aNM","vNM","L","a","aNMvNM",3.50566651821512,2.18726141245668,2.39554999062375
"210719_a41",14610319,1813.1611231449,1537.13261437299,1,"","138L","truck","aM","vM","L","a","aMvM",3.76231236466022,1.94915124151532,2.22517975028723
"210719_a41",14610319,1460.79447744065,1288.13222996605,1,"","139L","tub","aNM","vM","L","a","aNMvM",3.83038703611051,2.36959255866986,2.54225480614446
"210719_a41",14610319,1393.3162318221,1162.86097109462,1,"","13H","breath","aM","vM","H","a","aMvM",3.66484785534603,2.27153162352393,2.50198688425141
"210719_a41",14610319,1056.35041508586,887.84801123964,0,"nasalisation 'mban'","140H","van","aM","vNM","H","a","aMvNM",3.65208491167553,2.59573449658967,2.76423690043589
"210719_a41",14610319,1564.35362914418,1232.6488289492,1,"","141L","wax","aNM","vNM","L","a","aNMvNM",3.48668175503143,1.92232812588725,2.25403292608223
"210719_a41",14610319,1213.28891450002,1103.49073224991,1,"","14H","broom","aNM","vM","H","a","aNMvM",3.29214338421215,2.07885446971213,2.18865265196224
"210719_a41",14610319,1390.86048192105,1246.5537931165,1,"","15L","bruise","aM","vNM","L","a","aMvNM",3.51513509836063,2.12427461643958,2.26858130524413
"210719_a41",14610319,1350.69774298237,1129.82589954803,1,"","16H","cake","aNM","vNM","H","a","aNMvNM",3.97481277557819,2.62411503259582,2.84498687603016
"210719_a41",14610319,1504.23219947274,1271.75224089575,0,"pulsed?","17L","calf","aM","vM","L","a","aMvM",4.22767699303266,2.72344479355992,2.95592475213691
"210719_a41",14610319,1275.90868990697,1090.50888831968,1,"","19L","chat","aNM","vM","L","a","aNMvM",3.6373704177382,2.36146172783123,2.54686152941852
"210719_a41",14610319,1513.34350248691,1079.67811506001,1,"","20H","chunks","aM","vNM","H","a","aMvNM",3.53104670645415,2.01770320396724,2.45136859139414
"210719_a41",14610319,1296.4333926522,1122.71992498219,1,"","21L","clerk","aNM","vNM","L","a","aNMvNM",3.49121713235186,2.19478373969966,2.36849720736967
"210719_a41",14610319,1369.66652379193,1074.60610712526,1,"","22L","cliff","aM","vM","L","a","aMvM",3.33791346049777,1.96824693670584,2.26330735337251
"210719_a41",14610319,1408.907026809,1144.07215026579,1,"","23L","clock","aNM","vM","L","a","aNMvM",3.64160575856044,2.23269873175144,2.49753360829465
"210719_a41",14610319,1383.52004034533,1323.40946935767,1,"","24H","clue","aM","vNM","H","a","aMvNM",3.89144127093405,2.50792123058872,2.56803180157638
